IUPAC (LiGA),total,IUPAC (CFG),Average RFU,StDev
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp,4.6288737719999995,,,
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp,2.724358974,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.002124999999998,6.11679011594316
,,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,6.632999999999999,4.114688414286887
Neu5Ac(a2-6)GalNAc(a1-Thr,8.004608295,,,
Gal(b1-3)[Neu5Ac(a2-6)]GalNAc(a1-Thr,4.869565217,,,
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp,3.0432604739999998,,,
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp,2.671990873,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,6.656725,3.128152876032976
,,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp8,5.229425000000001,3.5010059719791005
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp,2.671990873,,,
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp,1.345980126,Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,6.972225000000002,10.191986776343786
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp,0.616704615,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,35.79319999999999,7.064322492638664
,,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp8,8.674325,13.038424352498785
Neu5Ac(a2-6)GalNAc(b1-4)GlcNAc(b1-Sp,1.573855553,Neu5Ac(a2-6)GalNAc(b1-4)GlcNAc(b1-Sp0,3.4750999999999994,3.4064789749338926
Neu5Gc(a2-3)Gal(b1-3)GlcNAc(b1-Sp,4.325811966,Neu5Gc(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,16.99255,19.63616301529739
"Neu5,9Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp",3.304313725,"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",59.32714999999999,4.2583525026314595
,,"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",59.32714999999999,4.2583525026314595
Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)GlcNAc(b1-Sp,1.0379232729999999,,,
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp,7.36091954,Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,12.848799999999994,3.814684716548236
