IUPAC (LiGA),total,IUPAC (CFG),Average RFU,StDev
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp,4.232804233,,,
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp,1.7179487180000002,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,65.72032499999995,30.72212002280834
,,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,-0.20319999999999538,7.672899868150682
Neu5Ac(a2-6)GalNAc(a1-Thr,11.24884793,,,
Gal(b1-3)[Neu5Ac(a2-6)]GalNAc(a1-Thr,12.26086957,,,
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp,5.5132058289999994,,,
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp,4.087564176,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,2249.944175,152.24459772281938
,,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp8,245.92720000000003,234.42699102189556
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp,4.087564176,,,
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp,6.130984643,Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,68.21460000000002,68.5292968932737
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp,0.902260232,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,163.05372500000001,118.99133256875967
,,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp8,45.18259999999998,97.13433157667102
Neu5Ac(a2-6)GalNAc(b1-4)GlcNAc(b1-Sp,1.70365721,Neu5Ac(a2-6)GalNAc(b1-4)GlcNAc(b1-Sp0,26.918949999999995,44.256557665239484
Neu5Gc(a2-3)Gal(b1-3)GlcNAc(b1-Sp,2.263589744,Neu5Gc(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,119.67554999999999,172.35192316846945
"Neu5,9Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp",8.366946779,"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",705.8942,234.1909741714655
,,"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",705.8942,234.1909741714655
Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)GlcNAc(b1-Sp,1.0990409079999999,,,
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp,10.5954023,Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,41.31424999999999,63.723293639950334
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp,2.334319829,Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,1448.8592999999998,85.8896379161461
Neu5Ac(a2-3)[Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc(b1-Sp,1.609718112,,,
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp,11.5483871,Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,5.451225000000001,13.61536046024858
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp,9.240274207,,,
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)Glc(b1-Sp,0.9877354709999999,,,
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)Glc(b1-Sp,1.078167116,,,
KDN(a2-3)Gal(b1-4)GlcNAc(b1-Sp,2.7980658910000002,KDN(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,121.75587500000006,130.1011897419431
Man(a1-6)[Man(a1-3)]Man(a1-S6,1.8813801140000002,Man(a1-6)[Man(a1-3)]Man(a1-Sp9,185.7505500000001,120.81658784186094
Man(a1-S6,1.73749428,Man(a1-Sp8,89.94087499999995,48.35153293946158
Man(b1-S0,0.7876015390000001,Man(b1-Sp8,962.8416249999999,86.21895246663004
Man(b1-S0,0.7876015390000001,,,
Man(b1-S0,0.7876015390000001,,,
Galf(b1-S8,0.38735968299999995,,,
Galf(b1-5)Galf(b1-S8,1.977777778,,,
Galf(b1-5)Galf(b1-5)Galf(b1-S8,1.340561428,,,
Galf(b1-5)Galf(b1-5)Galf(b1-5)Galf(b1-S8,1.952189032,,,
Galf(b1-5)Galf(b1-5)Galf(b1-5)Galf(b1-S8,1.952189032,,,
Galf(b1-5)Galf(b1-5)Galf(b1-5)Galf(b1-S8,1.952189032,,0.0,0.0
